TabName|FLD_NO|FLD_NAME|FLD_TYPE|FLD_LEN|ISPK|NOTE
MF_YG|26|RCV_KND|A|1|NULL|款别
MF_YG|27|KJ_MRK|A|2|NULL|扣缴注记
MF_YG|28|CNT_DAY|S|NULL|NULL|记薪起日
MF_YG|29|RNG_STR|S|NULL|NULL|所得起期间
MF_YG|30|RNG_END|S|NULL|NULL|所得止期间
MF_YG|31|PAY_MTH|A|1|NULL|付款方式
MF_YG|32|BANK1_NO|A|7|NULL|转帐银行1
MF_YG|33|BACC1_NO|A|30||帐号1
MF_YG|34|BACC1_TIT|A|50||户名1
MF_YG|35|BACC1_PER|N|NULL|NULL|比率1
MF_YG|36|AMTN_BACC1|N|NULL|NULL|固定金额1
MF_YG|37|BANK2_NO|A|7|NULL|转帐银行2
MF_YG|38|BACC2_NO|A|30||帐号2
MF_YG|39|BACC2_TIT|A|50||户名2
MF_YG|40|BACC2_PER|N|NULL|NULL|比率2
MF_YG|41|AMTN_BACC2|N|NULL|NULL|固定金额2
MF_YG|42|GRT_DD|@|NULL|NULL|投保日
MF_YG|43|STOP_ID|A|1|NULL|全勤奖金否
MF_YG|44|FAM_CNT|S|NULL|NULL|眷保人数
MF_YG|45|PERSON_CHK|A|1|NULL|个人,非个人
MF_YG|46|TAX_ID|A|2|NULL|扣税标准代号
MF_YG|47|SPC1|A|20|NULL|专长1
MF_YG|48|SPC2|A|20|NULL|专长2
MF_YG|49|SPC3|A|20|NULL|专长3
MF_YG|50|SPC4|A|20|NULL|专长4
MF_YG|51|SPC5|A|20|NULL|专长5
MF_YG|52|SPC6|A|20|NULL|专长6
MF_YG|53|SPC7|A|20|NULL|专长7
MF_YG|54|SPC8|A|20|NULL|专长8
MF_YG|55|FOR_LANG1|A|20|NULL|外语能力1
MF_YG|56|LANG_LEVEL1|A|1|NULL|精通程度1
MF_YG|57|FOR_LANG2|A|20|NULL|外语能力2
MF_YG|58|LANG_LEVEL2|A|1|NULL|精通程度2
MF_YG|59|FOR_LANG3|A|20|NULL|外语能力3
MF_YG|60|LANG_LEVEL3|A|1|NULL|精通程度3
MF_YG|61|FOR_LANG4|A|20|NULL|外语能力4
MF_YG|62|LANG_LEVEL4|A|1|NULL|精通程度4
MF_YG|63|ZS_CARD1|A|1|NULL|驾驶执照1
MF_YG|64|ZS_ID1|A|30|NULL|执照号码1
MF_YG|65|ZS_CARD2|A|1|NULL|驾驶执照2
MF_YG|66|ZS_ID2|A|30|NULL|执照号码2
MF_YG|67|ZS_CARD3|A|1|NULL|驾驶执照3
MF_YG|68|ZS_ID3|A|30|NULL|执照号码3
MF_YG|69|ARMY_OK|A|10|NULL|兵役
MF_YG|70|ARMY_KND|A|10|NULL|兵种
MF_YG|71|DZ_NAME|A|20|NULL|党藉
MF_YG|72|DZ_ID|A|20|NULL|党证
MF_YG|73|ZJ_NAME|A|10|NULL|宗教名称
MF_YG|74|OUT_REASON|A|100|NULL|离职原因
MF_YG|75|CONTACT_MAN|A|12||联络人
MF_YG|76|REL_NAME|A|10|NULL|关系
MF_YG|77|TEL|A|15|NULL|电话
MF_YG|78|ADR|A|100|NULL|紧急联络人
MF_YG|79|REM|M|200|NULL|备注
MF_YG|80|PHOTO_PIC|G|1|NULL|相片
MF_YG|81|PAY_MONTH|A|1|NULL|发薪类型
MF_YG|82|STOP_DD|@|NULL|NULL|停薪日期
MF_YG|83|TAX_NO|A|10|NULL|扣缴编号
MF_YG|84|HIRE_ID|A|15|NULL|税籍编号
MF_YG|85|HIRE_ADR|A|40|NULL|座落地址
MF_YG|86|BAN_NO|A|4|NULL|班别代号
MF_YG|87|STR_DD|@|NULL|NULL|开始日期
MF_YG|88|END_DD|@|NULL|NULL|截止日期
MF_YG|89|ENG_NAME|A|40|NULL|英文名称
MF_YG|90|GRP_NO|A|4|NULL|群组代号
MF_YG|91|PASS_NEED|A|1||假别审核否
MF_YG|92|IN_DAY_ID|A|1|NULL|年资按经历计算
MF_YG|93|FOLK_NAME|A|20|NULL|民族
MF_YG|94|POLIT|A|20|NULL|成份
MF_YG|95|TYPE_NO|A|20|NULL|类别
MF_YG|96|DSC_ID|A|1|NULL|所得分类注记
MF_YG|97|REM_ID|A|1|NULL|注记
MF_YG|98|ERR_ID|A|1|NULL|错误注记
MF_YG|99|CARDID|A|1|NULL|证号别
MF_YG|100|DSC_REM|A|10|NULL|所得分类备注
MF_YG|101|CON_ID|A|1|NULL|外籍留台注记
MF_YG|102|PS_NO|A|15|NULL|外籍人护照号码
MF_YG|103|EMAIL|A|500||邮件地址
MF_YG|104|CONTRACT|A|80|NULL|合同
MF_YG|105|RESET_DD|@|NULL|NULL|复职日期
MF_YG|106|JB_ID|A|1|NULL|不计算加班
MF_YG|107|CONTRACT_DD|@|NULL|NULL|合同到期日
MF_YG|108|YG_NO_UP|A|12|NULL|上级员工
MF_YG|109|DORMITORY|A|30|NULL|宿舍
MF_YG|110|SOURCE|A|50|NULL|来源
MF_YG|111|OFF_DUTY|A|1|NULL|离职类型
MF_YG|112|PWD|A|50|NULL|密码
MF_YG|113|OAADMIN|A|1|NULL|OA最高权限否
MF_YG|114|CHK_MAN|A|12|NULL|审核人
MF_YG|115|CLS_DATE|@|NULL|NULL|终审日期
MF_YG|116|USR|A|12|NULL|制单人
MF_YG|117|PRT_SW|A|1|NULL|打印注记
MF_YG|118|MOB_ID|A|2|NULL|审核模版
MF_YG|119|CZ_ID|A|1|NULL|辞职/离职
MF_YG|120|LOCK_MAN|A|12|NULL|锁单人
MF_YG|121|LOCK_DATE|@|0||锁单时间
MF_YG|122|STATURE|N|NULL|NULL|身高
MF_YG|123|EYESIGHT|N|NULL|NULL|视力
MF_YG|124|CHK_CZSH|A|1|NULL|辞/离职审核
MF_YG|125|GRP_NO_CZ|A|4|NULL|辞/离职审核群组代号
MF_YG|126|WORK_KIND|A|50||工种
MF_YG|127|HT_NO|A|50|NULL|合同编号
MF_YG|128|LOGON|A|1||是否登入用户
MF_YG|129|PRT_USR|A|12|NULL|打印人员
MF_YG|130|SOFTID|A|1||软体注记
MF_YG|131|GRAD_SCH|A|100||毕业学校
MF_YG|132|STYDY_PR|A|100||所学专业
MF_YG|133|TECH_POST|A|100||技术职称
MF_YG|134|TEL_WORK|A|15||紧急联系人1工作电话
MF_YG|135|CELL_NO|A|15||紧急联系人1手机号码
MF_YG|136|CONTACT_MAN1|A|12||紧急联系人2
MF_YG|137|REL_NAME1|A|10||紧急联系人2关系
MF_YG|138|ADR3|A|100||紧急联系人2地址
MF_YG|139|TEL1|A|15||紧急联系人2电话
MF_YG|140|TEL_WORK1|A|15||紧急联系人2工作电话
MF_YG|141|CELL_NO1|A|15||紧急联系人2手机号码
MF_YG|142|HLGX|A|1||户粮关系
MF_YG|143|YGXZ|A|20||用工性质
MF_YG|144|BANK3_NO|A|7||转帐银行3
MF_YG|145|Bacc3_No|A|30||帐号3
MF_YG|146|Bacc3_Tit|A|50||户名3
MF_YG|147|Bacc3_Per|N|0||比率3
MF_YG|148|Amtn_Bacc3|N|0||固定金额3
MF_YG|149|BANKHK_NO|A|7||汇款银行
MF_YG|150|BaccHK_No|A|30||汇款帐号
MF_YG|151|BaccHK_Tit|A|50||汇款户名
MF_YG|152|CANCEL_ID|A|1|NULL|作废标记
MF_YG|153|DT_ID|A|2||租税协定
MF_YG|154|TEL_SITE|A|15||座席号码
MF_YG|155|DEPRO_NO|A|8||部门群组代号
MF_YG|156|PRT_DATE|@|0||打印日期
MF_YG|157|TJ_DD|@|0||体检日期
MF_YG|158|TJ_HOS|A|100||体检医院
MF_YG|159|JWBS|A|200||既往病史
MF_YG|160|JCS|A|200||家族史
MF_YG|161|TJJL|A|200||体检结论
MF_YG|162|TJ_FILE|A|100||体检表
MF_YG|163|REM_TJ|M|0||备注
MF_YG|164|FP_ID|A|1||分批注记
MF_YG|165|NAME_PY|A|50||助记码
MF_YG|166|JBN_ID|A|1||免扣取补充保费
MF_YG|167|SFZ_BDD|@|0||有效期限起
MF_YG|168|SFZ_EDD|@|0||身份证有效日期止
MF_YG|169|MODIFY_DD|@|0||最近修改时间
MF_YG|170|MODIFY_MAN|A|12||最近修改人
MF_YG|171|BOSS_ID|A|1||雇主注记
MF_YG|172|CG_NO|A|20||员工分类
MF_YG|173|BD_WAY|A|1||凭单填发方式
MY_WH|1|WH|A|12|*|库位
MY_WH|2|NAME|A|100|NULL|名称
MY_WH|3|ATTRIB|A|1|NULL|属性
MY_WH|4|DEP|A|8|NULL|部门代号
MY_WH|5|ADR|A|200||地址
MY_WH|6|TEL_NO|A|20|NULL|电话
MY_WH|7|FAX_NO|A|20|NULL|传真
MY_WH|8|UP_WH|A|12|NULL|上层库位
MY_WH|9|CNT_MAN|A|12|NULL|联系人
MY_WH|10|INVALID|A|1|NULL|废品仓否
MY_WH|11|STOP_DD|@|NULL|NULL|停用日期
MY_WH|12|CODE_NO|A|20|NULL|海关编码
MY_WH|13|CHK_WH|A|1|NULL|含储位否
MY_WH|14|REM|A|100|NULL|备注
MY_WH|15|SENDCUS_NAME|A|50|NULL|发货单位名称
MY_WH|16|CON_MAN|A|20|NULL|收货人
MY_WH|17|USR|A|12|NULL|录入员
MY_WH|18|SYS_DATE|@|NULL|NULL|输入日期
MY_WH|19|CUS_NO|A|12|NULL|客户代号
MY_WH|20|ISLC|A|1||在线仓否
MY_WH|21|SPC_ID|A|1||仓库性质(1.仓库;2.储位)
MY_WH|22|UP_DD|T|0||上次更新时间
MY_WH|23|ISIOWH|A|1||进出口仓否
MY_WH|24|ISYL|A|1||余料仓否
MY_WH|25|DEPRO_NO|A|8||部门群组代号
MY_WH|26|NAME_PY|A|100||助记码
PRDT|1|PRD_NO|A|30|*|货品代号
PRDT|2|SNM|A|20|NULL|简称
PRDT|3|IDX1|A|10|NULL|中类代号
PRDT|4|IDX2|A|4|NULL|保留!
PRDT|5|UT|A|8|NULL|主单位
PRDT|6|UT1|A|8|NULL|副单位
PRDT|7|DFU_UT|A|1||计量单位(1主单位[√] 2包装(一)单位 3包装(二)单位)
PRDT|8|NAME|A|100|NULL|名称
PRDT|9|SPC|M|0||规格
PRDT|10|CCC|A|15|NULL|CCC CODE
PRDT|11|KND|A|1||大类(1商品[√]2制成品3半成品4原料5物料6下脚品7包装物A.B.C.)
PRDT|12|SPC_TAX|N|0||商品税率
PRDT|13|PK2_UT|A|8||包装一单位
PRDT|14|PK2_QTY|#|0||包装一数量
PRDT|15|PK3_UT|A|8||包装二单位
PRDT|16|PK3_QTY|#|0||包装二数量
PRDT|17|MRK|A|8||品        牌
PRDT|18|SUP1|A|12|NULL|主供应商
PRDT|19|SUP2|A|12|NULL|次供应商
PRDT|20|UPR|N|NULL|NULL|统一定价
PRDT|21|UBPR|I|NULL|NULL|低阶码
PRDT|22|CST_STD|N|NULL|NULL|保留!
PRDT|23|CST_SAL|N|NULL|NULL|保留!
PRDT|24|SPC_PRD|A|1|NULL|特殊商品否
PRDT|25|REM|M|0||摘要
PRDT|26|PIC|G|0||图片
PRDT|27|UPR_LEVEL1|N|NULL|NULL|总代理价
PRDT|28|UPR_LEVEL2|N|NULL|NULL|一级代理价
PRDT|29|UPR_LEVEL3|N|NULL|NULL|二级代理价
PRDT|30|UPR_LEVEL4|N|NULL|NULL|经销批发价
PRDT|31|UPR_LEVEL5|N|NULL|NULL|一般客户价
PRDT|32|PAK_UNIT|A|8|NULL|包装单位
PRDT|33|PAK_EXC|N|NULL|NULL|包装换算
PRDT|34|PAK_NW|N|NULL|NULL|包装净重
PRDT|35|PAK_WEIGHT_UNIT|A|8|NULL|包装净重单位
PRDT|36|PAK_GW|N|NULL|NULL|包装毛重
PRDT|37|PAK_MEAST|N|NULL|NULL|包装大小
PRDT|38|PAK_MEAST_UNIT|A|8|NULL|包装大小单位
PRDT|39|STOP_ID|A|1|NULL|停止使用
PRDT|40|PRD_NO_EXC|A|30|NULL|替代货品
PRDT|41|NEED_DAYS|N|NULL|NULL|前置天数
PRDT|42|NOUSE_DD|@|NULL|NULL|货品停用日期
PRDT|43|BAR_CODE|A|23||条形码
PRDT|44|FORMULA|A|210||材积公式
PRDT|45|NAME_ENG|A|100|NULL|英文名称
PRDT|46|UT_TIME|N|NULL|NULL|单位加工时间
PRDT|47|CHK_BAT|A|1|NULL|批号管制否
PRDT|48|UP_MAX|N|NULL|NULL|最高成本价
PRDT|49|UP_MIN|N|NULL|NULL|最低售价
PRDT|50|INV_NAME|A|100||发票名称
PRDT|51|CST_ADD|N|NULL|NULL|附加成本
PRDT|52|RB_RATE|N|NULL|NULL|回收率
PRDT|53|QTY_LOW|N|NULL|NULL|批量
PRDT|54|BOM_ID|A|1|NULL|虚拟件
PRDT|55|TIME_UNIT|A|1|NULL|时间单位
PRDT|56|WH|A|12|NULL|预设仓库
PRDT|57|OLEFIELD|A|200||链接文档
PRDT|58|TW_ID|A|1|NULL|托外标志
PRDT|59|WTUT|A|8|NULL|海关单位
PRDT|60|UP_SAL|N|NULL|NULL|业务成本
PRDT|61|CHK_NUM|A|1|NULL|序列号管制否
PRDT|62|SMALLPIC|G|0||产品小图示
PRDT|63|PRD_LEVEL|A|1|NULL|产品等级
PRDT|64|PRD_PACK|A|20||货品包装方式
PRDT|65|ACC_NO_IN|A|20|NULL|进项材料科目
PRDT|66|ACC_NO_OUT|A|20|NULL|销项收入科目
PRDT|67|CODENAME|A|20|NULL|海关编码名称
PRDT|68|CHK_TAX|A|1|NULL|是农副产品
PRDT|69|UPR_TP|N|NULL|NULL|会员卡价格
PRDT|70|BACK_RTO|N|NULL|NULL|备品率
PRDT|71|DEP|A|8|NULL|货品所属部门
PRDT|72|PRICEXS|N|NULL|NULL|价格系数
PRDT|73|TYPE_CST|A|1|NULL|成本核算方式
PRDT|74|PRD_NO_SGT|A|30|NULL|所属报关商品
PRDT|75|HS_NO|A|10|NULL|海关编码
PRDT|76|UNIT_SGT|A|10|NULL|法定单位
PRDT|77|SGT_RATE|N|NULL|NULL|主单位换算系数
PRDT|78|VALID_DAYS|S|NULL|NULL|有效天数
PRDT|79|NEED_DD|S|NULL|NULL|需求提前期
PRDT|80|MOB_ID|A|10||货品特征模版
PRDT|81|START_DD|@|NULL|NULL|货品创建日
PRDT|82|CHG_DAYS|S|NULL|NULL|变更天数
PRDT|83|ACC_NO_ORI|A|20|NULL|货品明细科目
PRDT|84|ACC_SA_IN|A|20|NULL|销货收入科目
PRDT|85|ACC_SA_CST|A|20|NULL|销货成本科目
PRDT|86|CHK_PRD_MARK|A|1|NULL|MRP依货品特征分析
PRDT|87|CHK_MAN|A|12|NULL|审核人
PRDT|88|CLS_DATE|@|NULL|NULL|审核日期
PRDT|89|LEN_PRD|N|NULL|NULL|货品长度一
PRDT|90|UT_LEN|A|8|NULL|长度单位
PRDT|91|WIDTH_PRD|N|NULL|NULL|货品宽度
PRDT|92|UT_WIDTH|A|20||宽度单位
PRDT|93|LEN_PRD2|N|NULL|NULL|并联数
PRDT|94|LEN_PRD3|N|NULL|NULL|齿数
PRDT|95|CAIZ|A|40|NULL|材质
PRDT|96|USR|A|12|NULL|录入员
PRDT|97|SYS_DATE|@|NULL|NULL|输入日期
PRDT|98|SPC_ID|S|NULL|NULL|1:耐油带 2:同步带
PRDT|99|ABC|A|1||ABC 类别(1.A 2.B 3.C 4.D 5.E 默认值为空)
PRDT|100|RTO_EP|N|NULL|NULL|特殊费用分摊比率
PRDT|101|ZC_TYPE|A|20|NULL|周长种类(1.内周长；2.节周长；3.外周长)
PRDT|102|JJ_LEN|N|NULL|NULL|计件长度
PRDT|103|JJ_LEN2|N|NULL|NULL|计件长度2
PRDT|104|NOT_RTN|A|1|NULL|禁止退货
PRDT|105|RTO_RTN|S|0|NULL|允退率
PRDT|106|ACC_PRO_CST|A|20||生产成本科目
PRDT|107|RTO_CL|N|0||超领比率(lwj)
PRDT|108|SAL_NO|A|12||采购员
PRDT|109|OLD_CODE|A|30||旧编号
PRDT|110|SPC_ID1|S|0||1.普通带 2.特种带
PRDT|111|ML_UT|A|1||最小领料单位(1主单位[√] 2包装(一)单位 3包装(二)单位)
PRDT|112|WH_LC|A|12|NULL|在线仓库
PRDT|113|QUOTE_UT1|A|1||售价单位
PRDT|114|QUOTE_UT2|A|1||采购单位(1主单位[√] 2副单位)
PRDT|115|QUOTE_UT3|A|1||托工单位
PRDT|116|PRD_POI|I|0||货品小数位数
PRDT|117|QTY_MIN|N|0||最小采购量
PRDT|118|UP_DD|T|0||上次更新时间
PRDT|119|DZ_DD|@|0||呆滞日期
PRDT|120|BZ_DATA|A|60||包装物属性
PRDT|121|RTO_ID|A|1||损耗率设定方式
PRDT|122|XN_NO|A|20||产品分类代号
PRDT|123|CHK_RTN|A|1||强制退货标记
PRDT|124|CHK_MTN|A|1||维修材料否
PRDT|125|CHK_INSTALL|A|1||安装材料否
PRDT|126|MTN_LTIME|I|0||维修前置天数
PRDT|127|CHK_PC|A|1||进货检验流程
PRDT|128|CHK_TW|A|1||托工检验流程
PRDT|129|STOP_PROD|A|1||停产否
PRDT|130|VIRTUAL_ID|A|1||虚拟商品否
PRDT|131|WEIGHT|N|0||重量(KG)
PRDT|132|REM_WEB|M|0||Web详细描述
PRDT|133|B2C_HIDE|A|1||B2C隐藏否
PRDT|134|WEB_TITLE|A|200||Web标题
PRDT|135|WEB_DESCRIPTION|A|200||Web描述
PRDT|136|WEB_KEYWORDS|A|200||Web关键字
PRDT|137|CADNAME|A|50||cad 档名
PRDT|138|QTY_MIN1|N|0||安全存量
PRDT|139|QTY_MAX|N|0||库存上限
PRDT|140|TL_ID|A|1||自动退料管理
PRDT|141|SA_RTO|N|0||销售费用率
PRDT|142|DEPRO_NO|A|8||部门群组代号
PRDT|143|CC_NO|A|10||抽成分类
PRDT|144|RTO_PC|N|0||进货超交比率
PRDT|145|RTO_SA|N|0||销货超交比率
PRDT|146|RTO_MM|N|0||生产超缴率
PRDT|147|RTO_TB|N|0||托工超缴率
PRDT|148|ML_BY_MM|A|1||倒冲领料
PRDT|149|TPL_NO|A|3||货品模版
PRDT|150|TPL_REM|M|0||货品模版内容
PRDT|151|CHK_SA|A|1||出货检验设定
PRDT|152|CHK_SB|A|1||销货退回检验流程
PRDT|153|CHK_MM|A|1||制成品检验设定
PRDT|154|CHK_ML|A|1||领料检验设定
PRDT|155|CHK_M2|A|1||退料检验设定
PRDT|156|REM_NAME|A|20||简单描述
PRDT|157|NAME_PY|A|200||助记码
PRDT|158|SPC_PY|M|0||规格拼音
PRDT|159|QTY_LOST_FIX|N|0||固定损耗量
PRDT|160|USE_PRDMARK|A|1||启动特征
PRDT|161|WC_MONTH|I|0||保修天数(单位:月)
PRDT|162|CHK_ADD_WC|A|1||销货立即依序列号产生保修卡
PRDT|163|MOB_ID1|A|2||审核模版
PRDT|164|FY_FLAG|A|1||是费用项目
PRDT|165|ACC_NO_FC|A|20||发出商品科目
PRDT|166|WH_PJSQ|A|12||配件申请默认库位
PRDT|167|ZSRJ_TR|N|0||注射容积
PRDT|168|QTY_AD_ID|A|1|NULL|建议量计算方式
PRDT|169|TB_NUMIDS|A|500||对应淘宝的numID（可用 ; 号隔开）
PRDT|170|CHK_TBWH|A|1||是否更新淘宝库存
SALM|1|SAL_NO|A|12|*|员工代号
SALM|2|NAME|A|50||名称
SALM|3|SEX|A|1||性别(T男 F女 默认值为空)
SALM|4|ID_NUM|A|20|NULL|身份证号
SALM|5|MAR|A|1||婚姻状况(T已婚 F未婚[√])
SALM|6|BRD_NUM|S|NULL|NULL|抚养人数
SALM|7|B_TYPE|A|2|NULL|血型
SALM|8|TRIED_DD|@|NULL|NULL|适用期满
SALM|9|NAT_PLC|A|60||藉贯
SALM|10|CON_ADR|A|120|NULL|联络地址
SALM|11|EDU|A|10|NULL|教育程度
SALM|12|GRD|A|60|NULL|毕业院校
SALM|13|FORN|A|10|NULL|外语能力
SALM|14|DRV|A|20|NULL|驾照
SALM|15|SPC|A|20|NULL|特长
SALM|16|TEL1|A|20|NULL|电话号码
SALM|17|TEL2|A|20|NULL|手机号码
SALM|18|BBC|A|20||CALL机号
SALM|19|DEP|A|8|NULL|部门代号
SALM|20|POS|A|20|NULL|职        称
SALM|21|BTH|@|NULL|NULL|生日
SALM|22|DUT_IN_D|@|NULL|NULL|到  职  日
SALM|23|DUT_OT_D|@|NULL|NULL|离  职  日
SALM|24|HOM_ADR|M|200|NULL|家庭住址
SALM|25|RES|M|50|NULL|简历
SALM|26|AMT_COD1|N|NULL|NULL|保留!
SALM|27|AMT_COD2|N|NULL|NULL|保留!
SALM|28|AMT_COD3|N|NULL|NULL|保留!
SALM|29|AMT_COD4|N|NULL|NULL|保留!
SALM|30|AMT_COD5|N|NULL|NULL|保留!
SALM|31|AMT_COD6|N|NULL|NULL|保留!
SALM|32|AMT_COD7|N|NULL|NULL|保留!
SALM|33|AMT_COD8|N|NULL|NULL|保留!
SALM|34|AMT_COD9|N|NULL|NULL|保留!
SALM|35|AMT_COD10|N|NULL|NULL|保留!
SALM|36|AMT_COD11|N|NULL|NULL|保留!
SALM|37|AMT_COD12|N|NULL|NULL|保留!
SALM|38|REM|M|200|NULL|摘要
SALM|39|UP_SAL_NO|A|12|NULL|上级业务
SALM|40|E_MAIL|A|50|NULL|电子邮件地址
SALM|41|PHOTO_PIC|G|1|NULL|业务员图片
SALM|42|CARD_NO|A|16|NULL|打卡卡号
SALM|43|ENG_NAME|A|40|NULL|英文名称
SALM|44|POSPSWD|A|20|NULL|收银口令
SALM|45|GROUP_JJ|A|3|NULL|奖金计算组别
SALM|46|IS_POS|A|1|NULL|是否为pos销售员
SALM|47|IS_BOS|A|1|NULL|POS分店系统员
SALM|48|DIS_P|A|1|NULL|保留!
SALM|49|DIS_PWER|A|1|NULL|POS销售员打折权限
SALM|50|USR|A|400|NULL|识别码
SALM|51|AMTN_COD1|N|0||责任目标01月
SALM|52|AMTN_COD2|N|0||责任目标02月
SALM|53|AMTN_COD3|N|0||责任目标03月
SALM|54|AMTN_COD4|N|0||责任目标04月
SALM|55|AMTN_COD5|N|0||责任目标05月
SALM|56|AMTN_COD6|N|0||责任目标06月
SALM|57|AMTN_COD7|N|0||责任目标07月
SALM|58|AMTN_COD8|N|0||责任目标08月
SALM|59|AMTN_COD9|N|0||责任目标09月
SALM|60|AMTN_COD10|N|0||责任目标10月
SALM|61|AMTN_COD11|N|0||责任目标11月
SALM|62|AMTN_COD12|N|0||责任目标12月
SALM|63|USR1|A|12|NULL|录入员
SALM|64|SYS_DATE|@|NULL|NULL|输入日期
SALM|65|LOGON|A|1||是否登陆用户
SALM|66|GETSAL_UP_MIN|A|1||取业务员最低售价
SALM|67|FK_BYAMT|A|1||依外币还款
SALM|68|UP_DD|T|0||上次更新时间
SALM|69|DEPRO_NO|A|8||部门群组代号
SALM|70|NAME_PY|A|50||助记码
SALM|71|MAX_CNT|I|0||允许拥有最大售前客户数
SALM|72|MAX_CNT1|I|0||允许拥有最大售后客户数
SALM|73|BNK_NO|A|7||银行代号
SALM|74|ID_CODE|A|30||帐号
TF_BG|1|BG_ID|A|2|*|变更单ID(受订:IS/采购:IP/请购:IT)
TF_BG|2|BG_NO|A|20|*|变更单号
TF_BG|3|ITM|I|NULL|*|项次
TF_BG|4|BG_DD|@|NULL|NULL|变更日期
TF_BG|5|BG_FLAG|A|1|NULL|变更方式
TF_BG|6|BIL_ITM|I|NULL|NULL|原单项
TF_BG|7|BG_REM|A|800||变更原因
TF_BG|8|PRD_NO|A|30|NULL|货品代号
TF_BG|9|PRD_MARK|A|40|NULL|货品特征
TF_BG|10|WH|A|12|NULL|库位
TF_BG|11|UNIT|A|1|NULL|单位
TF_BG|12|QTY|N|NULL|NULL|数量
TF_BG|13|UP|N|NULL|NULL|单价
TF_BG|14|DIS_CNT|N|NULL|NULL|折扣
TF_BG|15|CUR_ID|A|4||币别
TF_BG|16|AMT|N|NULL|NULL|外币金额
TF_BG|17|AMTN|N|NULL|NULL|本位币金额
TF_BG|18|TAX|N|NULL|NULL|税额
TF_BG|19|QTY1|N|NULL|NULL|副单位数量
TF_BG|20|UP_QTY1|N|NULL|NULL|单价(副)
TF_BG|21|EST_DD|@|NULL|NULL|预交日
TF_BG|22|PAK_UNIT|A|20|NULL|包装单位
TF_BG|23|PAK_EXC|N|NULL|NULL|包装换算
TF_BG|24|PAK_NW|N|NULL|NULL|包装净重
TF_BG|25|PAK_WEIGHT_UNIT|A|8|NULL|包装净重单位
TF_BG|26|PAK_GW|N|NULL|NULL|包装毛重
TF_BG|27|PAK_MEAST|N|NULL|NULL|包装大小
TF_BG|28|PAK_MEAST_UNIT|A|8|NULL|包装大小单位
TF_BG|29|VALID_DD|@|NULL|NULL|有效期
TF_BG|30|REM|A|200|NULL|摘要
TF_BG|31|CST_STD|N|NULL|NULL|标准成本
TF_BG|32|EST_ITM|I|NULL|NULL|追踪已交数量项次
TF_BG|33|SEND_WH|A|12|NULL|送货仓
TF_BG|34|BAT_NO|A|40|NULL|批号
TF_BG|35|PRE_EST_DD|@|NULL|NULL|确认交期
TF_BG|36|TAX_RTO|N|NULL|NULL|税率
TF_BG|37|CHK_TAX|A|1|NULL|农副产品否
TF_BG|38|SUP_PRD_NO|A|40|NULL|对方货号
TF_BG|39|ID_NO|A|38|NULL|母件配方
TF_BG|40|BZ_KND|A|20|NULL|包装类型
TF_BG|41|FREE_ID|A|1|NULL|搭赠注记
TF_BG|42|CUS_OS_NO|A|30||客户订单号
TF_BG|43|MAI_NO|A|60||麦头代号
TF_BG|44|QT_NO|A|25||转入单号
TF_BG|45|OTH_ITM|I|0||转入单号项次
TF_BG|46|SQ_ID|A|2||请购ID
TF_BG|47|SQ_NO|A|20||请购单号
TF_BG|48|SQ_ITM|I|0||请购单ITM
TF_BG|49|BIL_ID|A|2||转入单ID
TF_BG|50|CLS_MP_ID|A|1||已分析注记
TF_BG|51|PRE_ITM|I|NULL|NULL|单据历次变动项次
TF_BG|52|CLS_DA_ID|A|1|NULL|分析标志
TF_BG|53|PRD_NAME|A|100||货品名称
TF_BG|54|ZERO_UP|A|1||零单价
TF_BG|55|ZERO_DIS_CNT|A|1||零折扣
TF_BG|56|FH_NO|A|2||发货方式
TF_BG|57|FH_DD|@|0||发货日期
TF_BG|58|UP_STD|N|0||单位标准成本
TF_BG|59|QTY_FRAC1|N|0||分柜数量1
TF_BG|60|QTY_FRAC2|N|0||分柜数量2
TF_BG|61|QTY_FRAC3|N|0||分柜数量3
TF_BG|62|QTY_FRAC4|N|0||分柜数量4
TF_BG|63|DETAIL|A|1||说明
TF_BG|64|SUP_PRD_NM|A|30||对方货名
TF_BG|65|SUP_PRD_MARK|A|40||对方特征
TF_BG|66|OS_NO|A|20||采购/受订单号
TF_BG|67|EXC_RTO|N|0||汇率
TF_BG|68|TAX_ID|A|1||扣税类别
TF_BG|69|IS_SP|A|1||是样品
TF_BG|70|AMT_DIS_CNT|N|0||折扣额
TF_BOM|1|BOM_NO|A|38|*|BOM代号
TF_BOM|2|ITM|I|NULL|*|项次
TF_BOM|3|PRD_NO|A|30||货品代号
TF_BOM|4|PRD_MARK|A|40|NULL|货品特征
TF_BOM|5|ID_NO|A|38|NULL|节点号
TF_BOM|6|NAME|A|100|NULL|名称
TF_BOM|7|WH_NO|A|12|NULL|仓号
TF_BOM|8|BOM_ID|A|1|NULL|是否虚拟件
TF_BOM|9|UNIT|A|1|NULL|单位
TF_BOM|10|QTY|N|NULL|NULL|数量
TF_BOM|11|QTY1|N|NULL|NULL|副单位数量
TF_BOM|12|LOS_RTO|N|NULL|NULL|损耗率
TF_BOM|13|CST|N|0||成本
TF_BOM|14|PRD_NO_UP|A|30|NULL|上层货号
TF_BOM|15|ID_NO_UP|A|38|NULL|上层节点号
